,STATENAME,COUNTYNAME,ADDRESS_CITY,ORI9,actual,cleared,data_year,offense,ori,state_abbr
26709,CALIFORNIA,VENTURA,CALABSAS,CA0561300,0,0,2016,rape-legacy,CA0561300,CA
26710,CALIFORNIA,VENTURA,CALABSAS,CA0561300,0,0,2016,robbery,CA0561300,CA
26711,CALIFORNIA,VENTURA,CALABSAS,CA0561300,2,0,2016,violent-crime,CA0561300,CA
26712,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,aggravated-assault,CA0561700,CA
26713,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,arson,CA0561700,CA
26714,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,burglary,CA0561700,CA
26715,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,homicide,CA0561700,CA
26716,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,human-trafficing,CA0561700,CA
26717,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,larceny,CA0561700,CA
26718,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,motor-vehicle-theft,CA0561700,CA
26719,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,property-crime,CA0561700,CA
26720,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,rape,CA0561700,CA
26721,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,rape-legacy,CA0561700,CA
26722,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,robbery,CA0561700,CA
26723,CALIFORNIA,VENTURA,LEBEC,CA0561700,0,0,2016,violent-crime,CA0561700,CA
26724,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,aggravated-assault,CA0562100,CA
26725,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,arson,CA0562100,CA
26726,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,burglary,CA0562100,CA
26727,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,homicide,CA0562100,CA
26728,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,human-trafficing,CA0562100,CA
26729,CALIFORNIA,VENTURA,OAKLAND,CA0562100,2,0,2016,larceny,CA0562100,CA
26730,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,motor-vehicle-theft,CA0562100,CA
26731,CALIFORNIA,VENTURA,OAKLAND,CA0562100,2,0,2016,property-crime,CA0562100,CA
26732,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,rape,CA0562100,CA
26733,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,rape-legacy,CA0562100,CA
26734,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,robbery,CA0562100,CA
26735,CALIFORNIA,VENTURA,OAKLAND,CA0562100,0,0,2016,violent-crime,CA0562100,CA
26736,MISSOURI,HICKORY,HERMITAGE,MO0430000,0,0,2016,aggravated-assault,MO0430000,MO
26737,MISSOURI,HICKORY,HERMITAGE,MO0430000,0,0,2016,arson,MO0430000,MO
26738,MISSOURI,HICKORY,HERMITAGE,MO0430000,43,11,2016,burglary,MO0430000,MO
26739,MISSOURI,HICKORY,HERMITAGE,MO0430000,0,0,2016,homicide,MO0430000,MO
26740,MISSOURI,HICKORY,HERMITAGE,MO0430000,0,0,2016,human-trafficing,MO0430000,MO
26741,MISSOURI,HICKORY,HERMITAGE,MO0430000,45,9,2016,larceny,MO0430000,MO
26742,MISSOURI,HICKORY,HERMITAGE,MO0430000,2,0,2016,motor-vehicle-theft,MO0430000,MO
26743,MISSOURI,HICKORY,HERMITAGE,MO0430000,90,20,2016,property-crime,MO0430000,MO
26744,MISSOURI,HICKORY,HERMITAGE,MO0430000,0,0,2016,rape,MO0430000,MO
26745,MISSOURI,HICKORY,HERMITAGE,MO0430000,0,0,2016,rape-legacy,MO0430000,MO
26746,MISSOURI,HICKORY,HERMITAGE,MO0430000,0,0,2016,robbery,MO0430000,MO
26747,MISSOURI,HICKORY,HERMITAGE,MO0430000,0,0,2016,violent-crime,MO0430000,MO
26748,OHIO,CLERMONT,AMELIA,OH0130400,0,1,2016,aggravated-assault,OH0130400,OH
26749,OHIO,CLERMONT,AMELIA,OH0130400,0,0,2016,arson,OH0130400,OH
26750,OHIO,CLERMONT,AMELIA,OH0130400,8,2,2016,burglary,OH0130400,OH
26751,OHIO,CLERMONT,AMELIA,OH0130400,0,0,2016,homicide,OH0130400,OH
26752,OHIO,CLERMONT,AMELIA,OH0130400,0,0,2016,human-trafficing,OH0130400,OH
26753,OHIO,CLERMONT,AMELIA,OH0130400,25,11,2016,larceny,OH0130400,OH
26754,OHIO,CLERMONT,AMELIA,OH0130400,0,0,2016,motor-vehicle-theft,OH0130400,OH
26755,OHIO,CLERMONT,AMELIA,OH0130400,33,13,2016,property-crime,OH0130400,OH
26756,OHIO,CLERMONT,AMELIA,OH0130400,0,0,2016,rape,OH0130400,OH
26757,OHIO,CLERMONT,AMELIA,OH0130400,0,0,2016,rape-legacy,OH0130400,OH
26758,OHIO,CLERMONT,AMELIA,OH0130400,0,0,2016,robbery,OH0130400,OH
26759,OHIO,CLERMONT,AMELIA,OH0130400,0,1,2016,violent-crime,OH0130400,OH
26760,OHIO,CLERMONT,BATAVIA,OH0130100,3,3,2016,aggravated-assault,OH0130100,OH
26761,OHIO,CLERMONT,BATAVIA,OH0130100,2,2,2016,arson,OH0130100,OH
26762,OHIO,CLERMONT,BATAVIA,OH0130100,11,2,2016,burglary,OH0130100,OH
26763,OHIO,CLERMONT,BATAVIA,OH0130100,0,0,2016,homicide,OH0130100,OH
26764,OHIO,CLERMONT,BATAVIA,OH0130100,0,0,2016,human-trafficing,OH0130100,OH
26765,OHIO,CLERMONT,BATAVIA,OH0130100,42,7,2016,larceny,OH0130100,OH
26766,OHIO,CLERMONT,BATAVIA,OH0130100,2,0,2016,motor-vehicle-theft,OH0130100,OH
26767,OHIO,CLERMONT,BATAVIA,OH0130100,55,9,2016,property-crime,OH0130100,OH
26768,OHIO,CLERMONT,BATAVIA,OH0130100,1,0,2016,rape,OH0130100,OH
26769,OHIO,CLERMONT,BATAVIA,OH0130100,0,0,2016,rape-legacy,OH0130100,OH
26770,OHIO,CLERMONT,BATAVIA,OH0130100,2,0,2016,robbery,OH0130100,OH
26771,OHIO,CLERMONT,BATAVIA,OH0130100,6,3,2016,violent-crime,OH0130100,OH
26772,OHIO,CLERMONT,BETHEL,OH0130200,5,2,2016,aggravated-assault,OH0130200,OH
26773,OHIO,CLERMONT,BETHEL,OH0130200,0,0,2016,arson,OH0130200,OH
26774,OHIO,CLERMONT,BETHEL,OH0130200,9,1,2016,burglary,OH0130200,OH
26775,OHIO,CLERMONT,BETHEL,OH0130200,0,0,2016,homicide,OH0130200,OH
26776,OHIO,CLERMONT,BETHEL,OH0130200,0,0,2016,human-trafficing,OH0130200,OH
26777,OHIO,CLERMONT,BETHEL,OH0130200,84,13,2016,larceny,OH0130200,OH
26778,OHIO,CLERMONT,BETHEL,OH0130200,2,0,2016,motor-vehicle-theft,OH0130200,OH
26779,OHIO,CLERMONT,BETHEL,OH0130200,95,14,2016,property-crime,OH0130200,OH
26780,OHIO,CLERMONT,BETHEL,OH0130200,1,0,2016,rape,OH0130200,OH
26781,OHIO,CLERMONT,BETHEL,OH0130200,0,0,2016,rape-legacy,OH0130200,OH
26782,OHIO,CLERMONT,BETHEL,OH0130200,0,0,2016,robbery,OH0130200,OH
26783,OHIO,CLERMONT,BETHEL,OH0130200,6,2,2016,violent-crime,OH0130200,OH
26784,OHIO,CLERMONT,FELICITY,OH0130600,2,0,2016,aggravated-assault,OH0130600,OH
26785,OHIO,CLERMONT,FELICITY,OH0130600,0,0,2016,arson,OH0130600,OH
26786,OHIO,CLERMONT,FELICITY,OH0130600,6,1,2016,burglary,OH0130600,OH
26787,OHIO,CLERMONT,FELICITY,OH0130600,0,0,2016,homicide,OH0130600,OH
26788,OHIO,CLERMONT,FELICITY,OH0130600,0,0,2016,human-trafficing,OH0130600,OH
26789,OHIO,CLERMONT,FELICITY,OH0130600,38,8,2016,larceny,OH0130600,OH
26790,OHIO,CLERMONT,FELICITY,OH0130600,0,0,2016,motor-vehicle-theft,OH0130600,OH
26791,OHIO,CLERMONT,FELICITY,OH0130600,44,9,2016,property-crime,OH0130600,OH
26792,OHIO,CLERMONT,FELICITY,OH0130600,0,0,2016,rape,OH0130600,OH
26793,OHIO,CLERMONT,FELICITY,OH0130600,0,0,2016,rape-legacy,OH0130600,OH
26794,OHIO,CLERMONT,FELICITY,OH0130600,0,0,2016,robbery,OH0130600,OH
26795,OHIO,CLERMONT,FELICITY,OH0130600,2,0,2016,violent-crime,OH0130600,OH
26796,OHIO,CLERMONT,GOSHEN,OH0131400,2,2,2016,aggravated-assault,OH0131400,OH
26797,OHIO,CLERMONT,GOSHEN,OH0131400,1,1,2016,arson,OH0131400,OH
26798,OHIO,CLERMONT,GOSHEN,OH0131400,34,7,2016,burglary,OH0131400,OH
26799,OHIO,CLERMONT,GOSHEN,OH0131400,0,0,2016,homicide,OH0131400,OH
26800,OHIO,CLERMONT,GOSHEN,OH0131400,0,0,2016,human-trafficing,OH0131400,OH
26801,OHIO,CLERMONT,GOSHEN,OH0131400,127,36,2016,larceny,OH0131400,OH
26802,OHIO,CLERMONT,GOSHEN,OH0131400,8,3,2016,motor-vehicle-theft,OH0131400,OH
26803,OHIO,CLERMONT,GOSHEN,OH0131400,169,46,2016,property-crime,OH0131400,OH
26804,OHIO,CLERMONT,GOSHEN,OH0131400,3,2,2016,rape,OH0131400,OH
26805,OHIO,CLERMONT,GOSHEN,OH0131400,0,0,2016,rape-legacy,OH0131400,OH
26806,OHIO,CLERMONT,GOSHEN,OH0131400,1,1,2016,robbery,OH0131400,OH
26807,OHIO,CLERMONT,GOSHEN,OH0131400,6,5,2016,violent-crime,OH0131400,OH
26808,OHIO,CLERMONT,MILFORD,OH0131500,11,9,2016,aggravated-assault,OH0131500,OH
26809,OHIO,CLERMONT,MILFORD,OH0131500,4,0,2016,arson,OH0131500,OH
26810,OHIO,CLERMONT,MILFORD,OH0131500,85,14,2016,burglary,OH0131500,OH
26811,OHIO,CLERMONT,MILFORD,OH0131500,0,0,2016,homicide,OH0131500,OH
26812,OHIO,CLERMONT,MILFORD,OH0131500,0,0,2016,human-trafficing,OH0131500,OH
26813,OHIO,CLERMONT,MILFORD,OH0131500,477,149,2016,larceny,OH0131500,OH
26814,OHIO,CLERMONT,MILFORD,OH0131500,26,4,2016,motor-vehicle-theft,OH0131500,OH
26815,OHIO,CLERMONT,MILFORD,OH0131500,588,167,2016,property-crime,OH0131500,OH
26816,OHIO,CLERMONT,MILFORD,OH0131500,11,2,2016,rape,OH0131500,OH
26817,OHIO,CLERMONT,MILFORD,OH0131500,0,0,2016,rape-legacy,OH0131500,OH
26818,OHIO,CLERMONT,MILFORD,OH0131500,4,3,2016,robbery,OH0131500,OH
26819,OHIO,CLERMONT,MILFORD,OH0131500,26,14,2016,violent-crime,OH0131500,OH
26820,OHIO,CLERMONT,MILFORD,OH0130300,3,1,2016,aggravated-assault,OH0130300,OH
26821,OHIO,CLERMONT,MILFORD,OH0130300,0,0,2016,arson,OH0130300,OH
26822,OHIO,CLERMONT,MILFORD,OH0130300,25,1,2016,burglary,OH0130300,OH
26823,OHIO,CLERMONT,MILFORD,OH0130300,0,0,2016,homicide,OH0130300,OH
26824,OHIO,CLERMONT,MILFORD,OH0130300,0,0,2016,human-trafficing,OH0130300,OH
26825,OHIO,CLERMONT,MILFORD,OH0130300,202,35,2016,larceny,OH0130300,OH
26826,OHIO,CLERMONT,MILFORD,OH0130300,4,1,2016,motor-vehicle-theft,OH0130300,OH
26827,OHIO,CLERMONT,MILFORD,OH0130300,231,37,2016,property-crime,OH0130300,OH
26828,OHIO,CLERMONT,MILFORD,OH0130300,1,0,2016,rape,OH0130300,OH
26829,OHIO,CLERMONT,MILFORD,OH0130300,0,0,2016,rape-legacy,OH0130300,OH
26830,OHIO,CLERMONT,MILFORD,OH0130300,5,1,2016,robbery,OH0130300,OH
26831,OHIO,CLERMONT,MILFORD,OH0130300,9,2,2016,violent-crime,OH0130300,OH
26832,OHIO,CLERMONT,NEW RICHMOND,OH0131000,7,6,2016,aggravated-assault,OH0131000,OH
26833,OHIO,CLERMONT,NEW RICHMOND,OH0131000,1,0,2016,arson,OH0131000,OH
26834,OHIO,CLERMONT,NEW RICHMOND,OH0131000,22,1,2016,burglary,OH0131000,OH
26835,OHIO,CLERMONT,NEW RICHMOND,OH0131000,0,0,2016,homicide,OH0131000,OH
26836,OHIO,CLERMONT,NEW RICHMOND,OH0131000,0,0,2016,human-trafficing,OH0131000,OH
26837,OHIO,CLERMONT,NEW RICHMOND,OH0131000,47,5,2016,larceny,OH0131000,OH
26838,OHIO,CLERMONT,NEW RICHMOND,OH0131000,5,0,2016,motor-vehicle-theft,OH0131000,OH
26839,OHIO,CLERMONT,NEW RICHMOND,OH0131000,74,6,2016,property-crime,OH0131000,OH
26840,OHIO,CLERMONT,NEW RICHMOND,OH0131000,3,0,2016,rape,OH0131000,OH
26841,OHIO,CLERMONT,NEW RICHMOND,OH0131000,0,0,2016,rape-legacy,OH0131000,OH
26842,OHIO,CLERMONT,NEW RICHMOND,OH0131000,2,0,2016,robbery,OH0131000,OH
26843,OHIO,CLERMONT,NEW RICHMOND,OH0131000,12,6,2016,violent-crime,OH0131000,OH
26844,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,aggravated-assault,OH0131100,OH
26845,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,arson,OH0131100,OH
26846,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,burglary,OH0131100,OH
26847,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,homicide,OH0131100,OH
26848,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,human-trafficing,OH0131100,OH
26849,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,larceny,OH0131100,OH
26850,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,motor-vehicle-theft,OH0131100,OH
26851,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,property-crime,OH0131100,OH
26852,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,rape,OH0131100,OH
26853,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,rape-legacy,OH0131100,OH
26854,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,robbery,OH0131100,OH
26855,OHIO,CLERMONT,NEWTONSVILLE,OH0131100,0,0,2016,violent-crime,OH0131100,OH
26856,OHIO,CLERMONT,OWENSVILLE,OH0131200,1,1,2016,aggravated-assault,OH0131200,OH
26857,OHIO,CLERMONT,OWENSVILLE,OH0131200,0,0,2016,arson,OH0131200,OH
26858,OHIO,CLERMONT,OWENSVILLE,OH0131200,0,0,2016,burglary,OH0131200,OH
26859,OHIO,CLERMONT,OWENSVILLE,OH0131200,0,0,2016,homicide,OH0131200,OH
26860,OHIO,CLERMONT,OWENSVILLE,OH0131200,0,0,2016,human-trafficing,OH0131200,OH
26861,OHIO,CLERMONT,OWENSVILLE,OH0131200,3,1,2016,larceny,OH0131200,OH
26862,OHIO,CLERMONT,OWENSVILLE,OH0131200,0,0,2016,motor-vehicle-theft,OH0131200,OH
26863,OHIO,CLERMONT,OWENSVILLE,OH0131200,3,1,2016,property-crime,OH0131200,OH
26864,OHIO,CLERMONT,OWENSVILLE,OH0131200,2,0,2016,rape,OH0131200,OH
26865,OHIO,CLERMONT,OWENSVILLE,OH0131200,0,0,2016,rape-legacy,OH0131200,OH
26866,OHIO,CLERMONT,OWENSVILLE,OH0131200,1,0,2016,robbery,OH0131200,OH
26867,OHIO,CLERMONT,OWENSVILLE,OH0131200,4,1,2016,violent-crime,OH0131200,OH
26868,OHIO,CLERMONT,CINCINNATI,OH0131700,1,0,2016,aggravated-assault,OH0131700,OH
26869,OHIO,CLERMONT,CINCINNATI,OH0131700,0,0,2016,arson,OH0131700,OH
26870,OHIO,CLERMONT,CINCINNATI,OH0131700,33,8,2016,burglary,OH0131700,OH
26871,OHIO,CLERMONT,CINCINNATI,OH0131700,0,0,2016,homicide,OH0131700,OH
26872,OHIO,CLERMONT,CINCINNATI,OH0131700,0,0,2016,human-trafficing,OH0131700,OH
26873,OHIO,CLERMONT,CINCINNATI,OH0131700,149,72,2016,larceny,OH0131700,OH
26874,OHIO,CLERMONT,CINCINNATI,OH0131700,1,1,2016,motor-vehicle-theft,OH0131700,OH
26875,OHIO,CLERMONT,CINCINNATI,OH0131700,183,81,2016,property-crime,OH0131700,OH
26876,OHIO,CLERMONT,CINCINNATI,OH0131700,2,0,2016,rape,OH0131700,OH
26877,OHIO,CLERMONT,CINCINNATI,OH0131700,0,0,2016,rape-legacy,OH0131700,OH
26878,OHIO,CLERMONT,CINCINNATI,OH0131700,1,0,2016,robbery,OH0131700,OH
26879,OHIO,CLERMONT,CINCINNATI,OH0131700,4,0,2016,violent-crime,OH0131700,OH
26880,OHIO,CLERMONT,CINCINNATI,OH0131600,14,10,2016,aggravated-assault,OH0131600,OH
26881,OHIO,CLERMONT,CINCINNATI,OH0131600,2,1,2016,arson,OH0131600,OH
26882,OHIO,CLERMONT,CINCINNATI,OH0131600,87,3,2016,burglary,OH0131600,OH
26883,OHIO,CLERMONT,CINCINNATI,OH0131600,0,0,2016,homicide,OH0131600,OH
26884,OHIO,CLERMONT,CINCINNATI,OH0131600,0,0,2016,human-trafficing,OH0131600,OH
26885,OHIO,CLERMONT,CINCINNATI,OH0131600,854,275,2016,larceny,OH0131600,OH
26886,OHIO,CLERMONT,CINCINNATI,OH0131600,21,1,2016,motor-vehicle-theft,OH0131600,OH
26887,OHIO,CLERMONT,CINCINNATI,OH0131600,962,279,2016,property-crime,OH0131600,OH
26888,OHIO,CLERMONT,CINCINNATI,OH0131600,17,1,2016,rape,OH0131600,OH
26889,OHIO,CLERMONT,CINCINNATI,OH0131600,0,0,2016,rape-legacy,OH0131600,OH
26890,OHIO,CLERMONT,CINCINNATI,OH0131600,12,3,2016,robbery,OH0131600,OH
26891,OHIO,CLERMONT,CINCINNATI,OH0131600,43,14,2016,violent-crime,OH0131600,OH
26892,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,2,0,2016,aggravated-assault,OH0131300,OH
26893,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,0,0,2016,arson,OH0131300,OH
26894,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,9,3,2016,burglary,OH0131300,OH
26895,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,0,0,2016,homicide,OH0131300,OH
26896,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,0,0,2016,human-trafficing,OH0131300,OH
26897,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,54,2,2016,larceny,OH0131300,OH
26898,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,0,0,2016,motor-vehicle-theft,OH0131300,OH
26899,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,63,5,2016,property-crime,OH0131300,OH
26900,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,0,0,2016,rape,OH0131300,OH
26901,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,0,0,2016,rape-legacy,OH0131300,OH
26902,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,1,0,2016,robbery,OH0131300,OH
26903,OHIO,CLERMONT,WILLIAMSBURG,OH0131300,3,0,2016,violent-crime,OH0131300,OH
26904,OHIO,CLERMONT,BATAVIA,OH0130000,63,53,2016,aggravated-assault,OH0130000,OH
26905,OHIO,CLERMONT,BATAVIA,OH0130000,3,2,2016,arson,OH0130000,OH
26906,OHIO,CLERMONT,BATAVIA,OH0130000,503,92,2016,burglary,OH0130000,OH
26907,OHIO,CLERMONT,BATAVIA,OH0130000,1,1,2016,homicide,OH0130000,OH
26908,OHIO,CLERMONT,BATAVIA,OH0130000,0,0,2016,human-trafficing,OH0130000,OH
26909,OHIO,CLERMONT,BATAVIA,OH0130000,820,186,2016,larceny,OH0130000,OH
26910,OHIO,CLERMONT,BATAVIA,OH0130000,51,25,2016,motor-vehicle-theft,OH0130000,OH
26911,OHIO,CLERMONT,BATAVIA,OH0130000,1374,303,2016,property-crime,OH0130000,OH
26912,OHIO,CLERMONT,BATAVIA,OH0130000,28,5,2016,rape,OH0130000,OH
26913,OHIO,CLERMONT,BATAVIA,OH0130000,0,0,2016,rape-legacy,OH0130000,OH
26914,OHIO,CLERMONT,BATAVIA,OH0130000,7,4,2016,robbery,OH0130000,OH
26915,OHIO,CLERMONT,BATAVIA,OH0130000,99,63,2016,violent-crime,OH0130000,OH
26916,MONTANA,STILLWATER,COLUMBUS,MT0480100,7,7,2016,aggravated-assault,MT0480100,MT
26917,MONTANA,STILLWATER,COLUMBUS,MT0480100,0,0,2016,arson,MT0480100,MT
26918,MONTANA,STILLWATER,COLUMBUS,MT0480100,1,0,2016,burglary,MT0480100,MT
26919,MONTANA,STILLWATER,COLUMBUS,MT0480100,0,0,2016,homicide,MT0480100,MT
26920,MONTANA,STILLWATER,COLUMBUS,MT0480100,0,0,2016,human-trafficing,MT0480100,MT
26921,MONTANA,STILLWATER,COLUMBUS,MT0480100,17,6,2016,larceny,MT0480100,MT
26922,MONTANA,STILLWATER,COLUMBUS,MT0480100,1,0,2016,motor-vehicle-theft,MT0480100,MT
26923,MONTANA,STILLWATER,COLUMBUS,MT0480100,19,6,2016,property-crime,MT0480100,MT
26924,MONTANA,STILLWATER,COLUMBUS,MT0480100,1,0,2016,rape,MT0480100,MT
26925,MONTANA,STILLWATER,COLUMBUS,MT0480100,0,0,2016,rape-legacy,MT0480100,MT
26926,MONTANA,STILLWATER,COLUMBUS,MT0480100,0,0,2016,robbery,MT0480100,MT
26927,MONTANA,STILLWATER,COLUMBUS,MT0480100,8,7,2016,violent-crime,MT0480100,MT
26928,MONTANA,STILLWATER,COLUMBUS,MT0480000,11,5,2016,aggravated-assault,MT0480000,MT
26929,MONTANA,STILLWATER,COLUMBUS,MT0480000,1,0,2016,arson,MT0480000,MT
26930,MONTANA,STILLWATER,COLUMBUS,MT0480000,17,1,2016,burglary,MT0480000,MT
26931,MONTANA,STILLWATER,COLUMBUS,MT0480000,0,0,2016,homicide,MT0480000,MT
26932,MONTANA,STILLWATER,COLUMBUS,MT0480000,0,0,2016,human-trafficing,MT0480000,MT
26933,MONTANA,STILLWATER,COLUMBUS,MT0480000,22,3,2016,larceny,MT0480000,MT
26934,MONTANA,STILLWATER,COLUMBUS,MT0480000,7,0,2016,motor-vehicle-theft,MT0480000,MT
26935,MONTANA,STILLWATER,COLUMBUS,MT0480000,46,4,2016,property-crime,MT0480000,MT
26936,MONTANA,STILLWATER,COLUMBUS,MT0480000,7,0,2016,rape,MT0480000,MT
26937,MONTANA,STILLWATER,COLUMBUS,MT0480000,0,0,2016,rape-legacy,MT0480000,MT
26938,MONTANA,STILLWATER,COLUMBUS,MT0480000,0,0,2016,robbery,MT0480000,MT
26939,MONTANA,STILLWATER,COLUMBUS,MT0480000,18,5,2016,violent-crime,MT0480000,MT
26940,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,3,2,2016,aggravated-assault,WI0270100,WI
26941,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,0,0,2016,arson,WI0270100,WI
26942,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,7,5,2016,burglary,WI0270100,WI
26943,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,0,0,2016,homicide,WI0270100,WI
26944,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,0,0,2016,human-trafficing,WI0270100,WI
26945,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,76,46,2016,larceny,WI0270100,WI
26946,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,4,3,2016,motor-vehicle-theft,WI0270100,WI
26947,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,87,54,2016,property-crime,WI0270100,WI
26948,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,0,0,2016,rape,WI0270100,WI
26949,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,0,0,2016,rape-legacy,WI0270100,WI
26950,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,0,0,2016,robbery,WI0270100,WI
26951,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270100,3,2,2016,violent-crime,WI0270100,WI
26952,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,9,7,2016,aggravated-assault,WI0270000,WI
26953,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,1,0,2016,arson,WI0270000,WI
26954,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,72,8,2016,burglary,WI0270000,WI
26955,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,0,2,2016,homicide,WI0270000,WI
26956,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,0,0,2016,human-trafficing,WI0270000,WI
26957,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,76,9,2016,larceny,WI0270000,WI
26958,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,27,3,2016,motor-vehicle-theft,WI0270000,WI
26959,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,175,20,2016,property-crime,WI0270000,WI
26960,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,0,0,2016,rape,WI0270000,WI
26961,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,5,1,2016,rape-legacy,WI0270000,WI
26962,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,3,0,2016,robbery,WI0270000,WI
26963,WISCONSIN,JACKSON,BLACK RIVER FALLS,WI0270000,17,10,2016,violent-crime,WI0270000,WI
26964,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,9,5,2016,aggravated-assault,GA0080200,GA
26965,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,0,0,2016,arson,GA0080200,GA
26966,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,23,3,2016,burglary,GA0080200,GA
26967,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,0,0,2016,homicide,GA0080200,GA
26968,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,0,0,2016,human-trafficing,GA0080200,GA
26969,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,106,51,2016,larceny,GA0080200,GA
26970,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,9,7,2016,motor-vehicle-theft,GA0080200,GA
26971,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,138,61,2016,property-crime,GA0080200,GA
26972,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,0,0,2016,rape,GA0080200,GA
26973,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,0,0,2016,rape-legacy,GA0080200,GA
26974,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,3,2,2016,robbery,GA0080200,GA
26975,GEORGIA,BARTOW,ADAIRSVILLE,GA0080200,12,7,2016,violent-crime,GA0080200,GA
26976,GEORGIA,BARTOW,CARTERSVILLE,GA0080100,46,3,2016,aggravated-assault,GA0080100,GA
26977,GEORGIA,BARTOW,CARTERSVILLE,GA0080100,7,4,2016,arson,GA0080100,GA
26978,GEORGIA,BARTOW,CARTERSVILLE,GA0080100,156,15,2016,burglary,GA0080100,GA
26979,GEORGIA,BARTOW,CARTERSVILLE,GA0080100,0,0,2016,homicide,GA0080100,GA
