,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Men in Law-Enforcement,Women in Law-Enforcement,Law-Enforcement per 1000,Unemployment Rate (%)
2791,Scurry,Texas,17314.0,35.4,55661.0,23758.0,1261.0,7.2831234838858725,321.0,129.0,41.0,9.818643872011089,1.853990989950329
2792,Shackelford,Texas,3323.0,41.8,50285.0,24190.0,609.0,18.32681312067409,77.0,40.0,0.0,12.03731567860367,2.317183268131207
2793,Shelby,Texas,25705.0,37.1,36312.0,20233.0,5792.0,22.532581209881346,1007.0,42.0,10.0,2.0229527329313366,3.917525773195876
2794,Sherman,Texas,3069.0,37.9,52969.0,23863.0,413.0,13.457152166829585,16.0,4.0,0.0,1.3033561420658195,0.5213424568263278
2795,Smith,Texas,219745.0,36.3,48683.0,25299.0,36474.0,16.59832988236365,6899.0,857.0,232.0,4.95574415800132,3.1395481125850417
2796,Somervell,Texas,8673.0,40.7,50562.0,26547.0,1485.0,17.122103078519544,135.0,50.0,0.0,5.7650178715554015,1.5565548253199584
2797,Starr,Texas,63008.0,28.7,26682.0,12663.0,23445.0,37.20956069070594,3519.0,92.0,36.0,2.031488065007618,5.585005078720163
2798,Stephens,Texas,9787.0,38.5,45217.0,22307.0,2012.0,20.557882905895575,245.0,66.0,35.0,10.31981199550424,2.5033207315827117
2799,Sterling,Texas,1233.0,41.1,50156.0,25104.0,184.0,14.922952149229522,8.0,18.0,0.0,14.598540145985401,0.6488240064882401
2800,Stonewall,Texas,1233.0,49.6,47969.0,24285.0,221.0,17.923763179237632,37.0,5.0,0.0,4.0551500405515,3.0008110300081103
2801,Sutton,Texas,3936.0,36.4,54567.0,28140.0,358.0,9.095528455284553,124.0,32.0,0.0,8.130081300813009,3.1504065040650406
2802,Swisher,Texas,7639.0,35.4,35167.0,18699.0,1639.0,21.45568791726666,148.0,30.0,74.0,13.61434742767378,1.9374263647074224
2803,Tarrant,Texas,1947529.0,34.1,60373.0,29791.0,275899.0,14.16661831479788,60532.0,7209.0,2018.0,4.737798512884789,3.1081437041502333
2804,Taylor,Texas,135234.0,32.1,47044.0,24328.0,22653.0,16.75096499401038,3547.0,962.0,270.0,9.110135025215552,2.6228611148084062
2805,Terrell,Texas,778.0,47.7,24821.0,25147.0,194.0,24.93573264781491,18.0,39.0,0.0,50.12853470437018,2.313624678663239
2806,Terry,Texas,12724.0,34.3,40407.0,21936.0,1581.0,12.425337944042754,349.0,31.0,101.0,10.374096196164729,2.742848160955674
2807,Throckmorton,Texas,1520.0,51.3,39438.0,28860.0,199.0,13.092105263157896,22.0,4.0,0.0,2.631578947368421,1.4473684210526316
2808,Titus,Texas,32592.0,33.8,45026.0,20043.0,6654.0,20.416053019145803,984.0,44.0,36.0,2.454590083456063,3.0191458026509572
2809,Tom Green,Texas,116264.0,34.0,47637.0,26252.0,15267.0,13.131321819307782,2123.0,476.0,158.0,5.453106722631253,1.8260166517580678
2810,Travis,Texas,1148176.0,33.3,64422.0,36649.0,171023.0,14.895190284416326,33933.0,2087.0,551.0,2.2975571689357728,2.9553831468346314
2811,Trinity,Texas,14360.0,48.1,35865.0,19661.0,2206.0,15.362116991643454,547.0,103.0,38.0,9.818941504178273,3.809192200557103
2812,Tyler,Texas,21371.0,43.0,45427.0,20720.0,2903.0,13.58382855271162,792.0,235.0,91.0,15.254316597257965,3.7059566702540825
2813,Upshur,Texas,40295.0,40.6,47724.0,23215.0,5367.0,13.319270380940564,1381.0,127.0,13.0,3.4743764735078795,3.427224221367416
2814,Upton,Texas,3475.0,32.9,48220.0,24254.0,695.0,20.0,64.0,8.0,3.0,3.165467625899281,1.8417266187050358
2815,Uvalde,Texas,27055.0,33.8,39011.0,18294.0,5484.0,20.26982073553872,776.0,225.0,85.0,11.458140824246904,2.8682313805211606
2816,Val Verde,Texas,48862.0,31.6,44170.0,19522.0,9811.0,20.07899799435144,1672.0,886.0,55.0,19.258319348368875,3.4218820351193155
2817,Van Zandt,Texas,53070.0,43.5,46555.0,24399.0,8244.0,15.534200113058224,1392.0,379.0,96.0,8.950442811381194,2.622950819672131
2818,Victoria,Texas,90989.0,35.5,54697.0,27509.0,13166.0,14.469880974623306,2487.0,266.0,151.0,4.582971567991735,2.733297431557661
2819,Walker,Texas,69926.0,35.1,40090.0,16419.0,12072.0,17.263964762749193,995.0,1565.0,792.0,33.70706175099391,1.422932814689815
2820,Waller,Texas,47049.0,28.8,53508.0,23338.0,7986.0,16.973793279347063,2023.0,301.0,115.0,8.841845735297243,4.299772577525558
2821,Ward,Texas,11396.0,34.3,56796.0,26091.0,1873.0,16.435591435591437,261.0,62.0,16.0,6.844506844506845,2.2902772902772903
2822,Washington,Texas,34544.0,42.0,52718.0,25976.0,4645.0,13.446618805002316,752.0,106.0,52.0,4.5738767948124135,2.176933765632237
2823,Webb,Texas,266006.0,28.3,38711.0,15691.0,84134.0,31.62860988098013,6298.0,2263.0,368.0,9.890754343886979,2.367615768065382
2824,Wharton,Texas,41377.0,37.5,46445.0,23245.0,7228.0,17.46864199917829,1116.0,300.0,60.0,8.700485777122557,2.697150590907992
2825,Wheeler,Texas,5642.0,39.3,51082.0,26736.0,951.0,16.855724920241048,149.0,22.0,11.0,5.848989719957462,2.640907479617157
2826,Wichita,Texas,132148.0,34.1,45371.0,23239.0,21682.0,16.407361443230318,3070.0,569.0,168.0,5.577080243363501,2.323152828646669
2827,Wilbarger,Texas,13061.0,37.5,43635.0,21638.0,2086.0,15.97121200520634,410.0,37.0,0.0,2.8328611898017,3.1391164535640455
2828,Willacy,Texas,21944.0,33.6,28817.0,12564.0,7371.0,33.59004739336493,931.0,203.0,81.0,12.942034269048486,4.242617572001458
2829,Williamson,Texas,490619.0,35.6,75935.0,32705.0,35045.0,7.143017290402533,13696.0,1974.0,520.0,5.083374268016526,2.7915755402868623
2830,Wilson,Texas,46444.0,40.4,68737.0,28419.0,4795.0,10.324261476186376,1375.0,375.0,118.0,10.61493411420205,2.960554646455947
2831,Winkler,Texas,7723.0,32.6,54261.0,23051.0,1319.0,17.07885536708533,142.0,57.0,18.0,9.711252104104622,1.8386637317104753
2832,Wise,Texas,62089.0,38.8,56396.0,27104.0,7599.0,12.238882893910354,1925.0,211.0,24.0,3.7848894329108216,3.1003881524907797
2833,Wood,Texas,43198.0,47.8,47814.0,25353.0,5556.0,12.861706560488912,1604.0,245.0,31.0,6.389184684476133,3.7131348673549702
2834,Yoakum,Texas,8316.0,33.6,56655.0,22871.0,996.0,11.976911976911977,364.0,16.0,0.0,1.9240019240019242,4.377104377104377
2835,Young,Texas,18275.0,41.8,46978.0,25837.0,2759.0,15.097127222982216,364.0,101.0,13.0,6.2380300957592345,1.9917920656634744
2836,Zapata,Texas,14335.0,29.3,36976.0,16007.0,4857.0,33.88210673177537,754.0,236.0,21.0,17.92814788978026,5.2598535054063476
2837,Zavala,Texas,12107.0,30.4,26639.0,13393.0,4248.0,35.08713967126456,576.0,57.0,24.0,6.690344428842818,4.757578260510448
2838,Beaver,Utah,6437.0,33.1,48083.0,21394.0,743.0,11.542644088861271,106.0,52.0,0.0,8.078297343482989,1.6467298430946093
2839,Box Elder,Utah,51528.0,32.1,55514.0,21854.0,5250.0,10.18863530507685,1390.0,129.0,0.0,2.503493246390312,2.697562490296538
2840,Cache,Utah,118824.0,25.0,51935.0,21055.0,17367.0,14.615734195112099,2628.0,211.0,52.0,2.2133575708611053,2.2116744092102603
2841,Carbon,Utah,20733.0,35.6,47793.0,21953.0,3128.0,15.087059277480344,742.0,119.0,6.0,6.029035836589013,3.578835672599238
2842,Daggett,Utah,751.0,48.7,75938.0,27182.0,30.0,3.9946737683089215,15.0,3.0,5.0,10.652463382157125,1.9973368841544608
2843,Davis,Utah,329292.0,30.4,72661.0,27059.0,23498.0,7.135915843688884,5885.0,956.0,158.0,3.383015682130146,1.78716762022764
2844,Duchesne,Utah,20078.0,30.2,61244.0,22941.0,2381.0,11.858750871600757,499.0,96.0,12.0,5.3790218149218045,2.485307301524056
2845,Emery,Utah,10570.0,34.3,51276.0,20280.0,1258.0,11.901608325449384,191.0,45.0,0.0,4.257332071901609,1.807000946073794
2846,Garfield,Utah,5020.0,39.6,45221.0,21006.0,647.0,12.888446215139442,138.0,28.0,0.0,5.577689243027889,2.749003984063745
2847,Grand,Utah,9428.0,39.7,43529.0,23927.0,1579.0,16.747984726347052,379.0,59.0,0.0,6.257955027577429,4.019940602460755
2848,Iron,Utah,47751.0,28.5,43799.0,19085.0,10107.0,21.16604887855752,1766.0,169.0,11.0,3.7695545643023185,3.6983518669766076
2849,Juab,Utah,10507.0,30.3,54861.0,19194.0,1470.0,13.990672884743505,193.0,77.0,13.0,8.565718092700104,1.8368706576568004
2850,Kane,Utah,7216.0,43.4,50517.0,24488.0,642.0,8.89689578713969,215.0,93.0,55.0,20.509977827051,2.979490022172949
2851,Millard,Utah,12604.0,34.9,53902.0,21643.0,1288.0,10.218978102189782,229.0,34.0,0.0,2.6975563313233897,1.8168835290384007
2852,Morgan,Utah,10645.0,32.3,80865.0,27850.0,434.0,4.07703147017379,168.0,14.0,0.0,1.3151714419915452,1.5782057303898545
2853,Piute,Utah,1859.0,42.5,37112.0,17416.0,304.0,16.35287789133943,24.0,17.0,0.0,9.14470145239376,1.2910166756320602
2854,Rich,Utah,2284.0,34.3,52569.0,19749.0,359.0,15.718038528896672,42.0,9.0,0.0,3.9404553415061296,1.838879159369527
2855,Salt Lake,Utah,1092518.0,32.1,64601.0,28578.0,122608.0,11.222515326978595,29327.0,2604.0,615.0,2.946404544364486,2.684349365410913
2856,San Juan,Utah,15540.0,30.6,41108.0,15817.0,4171.0,26.84041184041184,469.0,54.0,2.0,3.6036036036036037,3.0180180180180183
2857,Sanpete,Utah,28551.0,31.2,48866.0,16924.0,4265.0,14.938180799271478,925.0,222.0,46.0,9.386711498721585,3.2398164687751745
2858,Sevier,Utah,20913.0,34.9,48872.0,20074.0,2973.0,14.216037871180605,481.0,197.0,39.0,11.284846746043131,2.3000047817147227
2859,Summit,Utah,39009.0,38.2,91470.0,49143.0,3084.0,7.9058678766438515,692.0,124.0,37.0,4.127252685277756,1.773949601374042
2860,Tooele,Utah,61986.0,30.9,64149.0,22978.0,4429.0,7.145161810731455,2060.0,340.0,88.0,6.904784951440648,3.3233310747588165
2861,Uintah,Utah,36308.0,29.8,67943.0,25488.0,3406.0,9.380852704638096,898.0,139.0,25.0,4.516910873636664,2.4732841247108075
2862,Utah,Utah,564177.0,24.4,64321.0,22088.0,69019.0,12.233572088192181,12854.0,1425.0,159.0,2.807629520522815,2.2783629960101175
2863,Wasatch,Utah,27895.0,33.2,71337.0,28818.0,2441.0,8.750672163470156,503.0,27.0,100.0,4.552787237856247,1.8031905359383402
2864,Washington,Utah,151959.0,35.4,52865.0,23549.0,22151.0,14.576958258477616,4027.0,392.0,37.0,2.823129923202969,2.6500569232490343
2865,Wayne,Utah,2716.0,40.1,41684.0,21501.0,366.0,13.475699558173785,24.0,0.0,0.0,0.0,0.8836524300441826
2866,Weber,Utah,241328.0,32.1,59660.0,24226.0,29410.0,12.186733408473115,6244.0,541.0,112.0,2.7058609030033813,2.5873499966850098
2867,Addison,Vermont,36926.0,43.0,61020.0,30154.0,2955.0,8.002491469425337,1030.0,70.0,13.0,2.247738720684613,2.7893625088013865
2868,Bennington,Vermont,36503.0,46.3,51489.0,30197.0,4692.0,12.853738048927486,1016.0,50.0,0.0,1.3697504314713858,2.7833328767498564
2869,Caledonia,Vermont,30859.0,43.6,46931.0,24948.0,3686.0,11.944651479309115,981.0,157.0,0.0,5.08765676139862,3.1789753394471627
2870,Chittenden,Vermont,160510.0,36.4,66414.0,34658.0,17335.0,10.799950158868606,4281.0,344.0,143.0,3.0340788735904303,2.667123543704442
2871,Essex,Vermont,6173.0,49.2,39467.0,22191.0,912.0,14.774015875587235,211.0,41.0,0.0,6.641827312489875,3.418111129110643
2872,Franklin,Vermont,48625.0,39.7,58884.0,28892.0,4147.0,8.52853470437018,1351.0,347.0,51.0,8.185089974293058,2.7784061696658098
2873,Grand Isle,Vermont,6945.0,47.4,64295.0,35613.0,519.0,7.473002159827214,241.0,43.0,28.0,10.223182145428366,3.470122390208783
2874,Lamoille,Vermont,25136.0,40.8,53316.0,29180.0,3148.0,12.523870146403565,551.0,42.0,4.0,1.83004455760662,2.1920751113940167
2875,Orange,Vermont,28897.0,45.4,54263.0,28691.0,3477.0,12.032390905630342,687.0,86.0,4.0,3.114510156763678,2.3774094196629405
2876,Orleans,Vermont,27076.0,45.1,43959.0,24204.0,3831.0,14.149061899837495,673.0,202.0,12.0,7.903678534495493,2.485596099867041
2877,Rutland,Vermont,60133.0,45.9,50029.0,27795.0,7122.0,11.84374636223039,1757.0,204.0,12.0,3.592037649876108,2.9218565513112598
2878,Washington,Vermont,58963.0,43.3,58171.0,31464.0,6487.0,11.001814697352577,1533.0,75.0,14.0,1.509421162423893,2.599935552804301
2879,Windham,Vermont,43609.0,46.2,50917.0,28923.0,5906.0,13.543075970556536,1424.0,90.0,32.0,2.7975876539246487,3.265380999335
2880,Windsor,Vermont,55894.0,47.1,54763.0,33257.0,5456.0,9.761333953554944,1351.0,186.0,15.0,3.5960926038573016,2.4170751780155295
2881,Accomack,Virginia,33060.0,45.4,38503.0,23337.0,6341.0,19.180278281911676,1069.0,114.0,23.0,4.143980641258318,3.2335148215366005
2882,Albemarle,Virginia,104287.0,38.9,70342.0,38039.0,9341.0,8.957012858745577,1673.0,247.0,76.0,3.0972220890427375,1.6042267972038702
2883,Alleghany,Virginia,15919.0,48.0,45538.0,25220.0,2847.0,17.884289214146616,307.0,61.0,0.0,3.831898988629939,1.9285130975563791
2884,Amelia,Virginia,12793.0,44.3,58269.0,25335.0,1465.0,11.451575080121941,252.0,31.0,67.0,7.660439302743687,1.9698272492769484
2885,Amherst,Virginia,31999.0,43.9,47002.0,23372.0,4405.0,13.766055189224664,859.0,88.0,19.0,3.3438544954529825,2.684458889340292
2886,Appomattox,Virginia,15314.0,42.8,52134.0,24902.0,2633.0,17.19341778764529,312.0,69.0,46.0,7.509468460232466,2.037351443123939
2887,Arlington,Virginia,226092.0,34.1,108706.0,64746.0,19528.0,8.637191939564426,5005.0,1048.0,344.0,6.156785733241335,2.2137006174477647
2888,Augusta,Virginia,74330.0,44.5,56802.0,28601.0,6550.0,8.812054352213103,1772.0,312.0,22.0,4.493475043723934,2.383963406430782
2889,Bath,Virginia,4558.0,47.2,44985.0,28210.0,373.0,8.183413777972795,210.0,80.0,0.0,17.551557700745942,4.60728389644581
2890,Bedford,Virginia,76933.0,45.6,56725.0,29561.0,7028.0,9.135221556419221,1799.0,374.0,57.0,5.602277306227497,2.3383983466132867
2891,Bland,Virginia,6612.0,44.9,47800.0,22249.0,555.0,8.39382940108893,181.0,66.0,6.0,10.88929219600726,2.7374470659407137
2892,Botetourt,Virginia,33192.0,46.9,61470.0,32518.0,2732.0,8.230899011810076,690.0,240.0,2.0,7.2909134731260545,2.0788141720896602
2893,Brunswick,Virginia,16573.0,42.6,38858.0,19461.0,3184.0,19.21197127858565,480.0,129.0,216.0,20.816991492186087,2.8962770771737163
2894,Buchanan,Virginia,23158.0,45.9,30335.0,18160.0,5297.0,22.87330512134036,733.0,117.0,7.0,5.35452111581311,3.165212885395975
2895,Buckingham,Virginia,17030.0,42.4,43514.0,19264.0,2632.0,15.455079271873165,637.0,213.0,145.0,21.021726365237818,3.740458015267176
2896,Campbell,Virginia,55061.0,42.8,47005.0,25219.0,6799.0,12.348122990864677,1194.0,195.0,22.0,3.941083525544396,2.168504022811064
2897,Caroline,Virginia,29640.0,39.8,57294.0,26577.0,3600.0,12.145748987854251,1021.0,176.0,101.0,9.345479082321189,3.4446693657219973
2898,Carroll,Virginia,29733.0,46.7,37048.0,21484.0,4625.0,15.555107120034977,720.0,149.0,0.0,5.011266942454512,2.4215518111189587
2899,Charles City,Virginia,7086.0,49.2,54167.0,30477.0,1032.0,14.563928873835733,261.0,24.0,3.0,3.8103302286198137,3.683319220999153
2900,Charlotte,Virginia,12232.0,44.7,33837.0,18150.0,2979.0,24.3541530412034,377.0,116.0,54.0,13.897972531066056,3.0820797907128843
2901,Chesterfield,Virginia,331839.0,38.6,73869.0,33848.0,24148.0,7.277022893632153,11582.0,1838.0,471.0,6.958193581827332,3.490246776298145
2902,Clarke,Virginia,14307.0,45.4,71986.0,37630.0,1587.0,11.092472216397567,355.0,20.0,27.0,3.2851051932620394,2.481302858740477
2903,Craig,Virginia,5195.0,47.0,40500.0,22371.0,667.0,12.839268527430221,117.0,13.0,14.0,5.19730510105871,2.252165543792108
2904,Culpeper,Virginia,48952.0,38.9,66160.0,28969.0,4330.0,8.84539957509397,1568.0,232.0,21.0,5.168328158195783,3.2031377676090864
2905,Cumberland,Virginia,9769.0,44.4,37489.0,22126.0,2204.0,22.561162862114852,430.0,101.0,131.0,23.74859248643669,4.401678779813696
2906,Dickenson,Virginia,15304.0,43.4,31226.0,20757.0,3196.0,20.883429168844746,384.0,276.0,49.0,21.236278097229484,2.509147935180345
2907,Dinwiddie,Virginia,28155.0,42.2,51579.0,24001.0,4375.0,15.538980642869827,1325.0,156.0,29.0,6.570768957556385,4.706091280412005
2908,Essex,Virginia,11130.0,45.0,47527.0,25477.0,1477.0,13.270440251572326,356.0,103.0,32.0,12.129380053908356,3.1985624438454625
2909,Fairfax,Virginia,1132887.0,37.6,114329.0,51851.0,67306.0,5.941104452606482,29667.0,3829.0,967.0,4.233431930986939,2.6187077793283886
2910,Fauquier,Virginia,68025.0,41.6,91221.0,41921.0,4042.0,5.941933112826167,1468.0,420.0,69.0,7.188533627342889,2.1580301359794194
2911,Floyd,Virginia,15587.0,45.8,47288.0,24121.0,1832.0,11.75338423044845,530.0,23.0,0.0,1.4755886315519344,3.4002694553153265
2912,Fluvanna,Virginia,26046.0,42.6,66425.0,30230.0,1726.0,6.626737310911464,671.0,102.0,23.0,4.799201412884896,2.5762113184366124
2913,Franklin,Virginia,56230.0,45.4,48720.0,26188.0,7950.0,14.138360305886538,1714.0,281.0,39.0,5.690912324382002,3.04819491374711
2914,Frederick,Virginia,82321.0,40.3,68929.0,31555.0,4800.0,5.8308329587833,2240.0,365.0,58.0,5.138421544927782,2.7210553807655398
2915,Giles,Virginia,16871.0,43.6,47675.0,25333.0,1970.0,11.676841918084287,369.0,142.0,23.0,9.78009602276095,2.1871851105447218
2916,Gloucester,Virginia,37021.0,44.3,62878.0,31072.0,2798.0,7.5578725588179685,773.0,212.0,51.0,7.104076064936117,2.088004105777802
2917,Goochland,Virginia,21979.0,47.7,82326.0,45995.0,1033.0,4.699940852632058,556.0,72.0,40.0,5.0957732380909055,2.5296874289094133
2918,Grayson,Virginia,15180.0,48.2,31002.0,20190.0,2899.0,19.09749670619236,479.0,103.0,0.0,6.7852437417654805,3.1554677206851123
2919,Greene,Virginia,19085.0,40.4,61615.0,28647.0,2076.0,10.877652606759234,759.0,177.0,0.0,9.274299187843857,3.976945244956772
2920,Greensville,Virginia,11698.0,41.2,40559.0,15988.0,1534.0,13.113352709864934,293.0,175.0,110.0,24.363138998119336,2.5047016584031456
2921,Halifax,Virginia,35305.0,45.7,37001.0,20706.0,6498.0,18.405325024784023,830.0,325.0,51.0,10.650049568049852,2.3509417929471748
2922,Hanover,Virginia,102199.0,42.4,81170.0,35881.0,6201.0,6.067574046712786,2117.0,475.0,106.0,5.684987132946506,2.071448840008219
2923,Henrico,Virginia,321921.0,38.1,63699.0,34993.0,33818.0,10.505061800876613,11327.0,1406.0,299.0,5.2963304661702715,3.518565113801212
2924,Henry,Virginia,52209.0,46.2,34992.0,20645.0,9776.0,18.724740945047788,2147.0,239.0,14.0,4.84590779367542,4.112317799613094
2925,Highland,Virginia,2230.0,59.8,44877.0,28736.0,279.0,12.511210762331839,13.0,31.0,0.0,13.90134529147982,0.5829596412556054
2926,Isle of Wight,Virginia,36027.0,44.4,66835.0,32090.0,3901.0,10.82799011852222,1528.0,202.0,32.0,6.495128653509868,4.241263496821828
2927,James City,Virginia,71900.0,45.9,80226.0,41314.0,5595.0,7.7816411682892905,1664.0,268.0,40.0,4.283727399165508,2.3143254520166896
2928,King and Queen,Virginia,7140.0,45.8,48852.0,25392.0,1013.0,14.18767507002801,203.0,0.0,13.0,1.8207282913165266,2.843137254901961
2929,King George,Virginia,25260.0,37.0,84342.0,35201.0,1395.0,5.522565320665083,856.0,376.0,24.0,15.83531274742676,3.388756927949327
2930,King William,Virginia,16156.0,40.9,64297.0,29311.0,1953.0,12.088388214904679,330.0,27.0,19.0,2.8472394156969547,2.0425847982173804
2931,Lancaster,Virginia,11055.0,56.4,50118.0,32013.0,1095.0,9.905020352781547,257.0,148.0,23.0,15.468113975576662,2.3247399366802353
2932,Lee,Virginia,24911.0,43.2,31577.0,17820.0,6080.0,24.40688852314239,1100.0,294.0,52.0,13.889446429288267,4.415719963068524
2933,Loudoun,Virginia,362435.0,35.5,125672.0,48578.0,14313.0,3.949121911515168,7924.0,1656.0,421.0,5.730682743112558,2.186323064825417
2934,Louisa,Virginia,34350.0,44.0,54662.0,28767.0,4086.0,11.895196506550219,1404.0,108.0,33.0,4.104803493449782,4.0873362445414845
2935,Lunenburg,Virginia,12450.0,45.2,39911.0,18383.0,2361.0,18.96385542168675,299.0,121.0,37.0,12.690763052208835,2.401606425702811
2936,Madison,Virginia,13122.0,44.6,48271.0,27144.0,1510.0,11.50739216582838,335.0,39.0,0.0,2.972107910379515,2.5529644871208657
2937,Mathews,Virginia,8848.0,51.5,64049.0,34918.0,843.0,9.52757685352622,83.0,50.0,0.0,5.650994575045208,0.9380650994575045
2938,Mecklenburg,Virginia,31209.0,48.2,40040.0,21492.0,5328.0,17.07199846198212,819.0,287.0,121.0,13.073151975391713,2.6242430068249543
2939,Middlesex,Virginia,10728.0,53.1,53093.0,29391.0,1130.0,10.533184190902311,245.0,41.0,34.0,6.991051454138702,2.2837434750186425
2940,Montgomery,Virginia,97227.0,27.9,49712.0,26819.0,21191.0,21.795386055313852,2268.0,331.0,68.0,4.103798327625042,2.33268536517634
2941,Nelson,Virginia,14831.0,48.7,50994.0,29769.0,2125.0,14.328096554514193,270.0,59.0,0.0,3.9781538669004117,1.8205110916323917
2942,New Kent,Virginia,20051.0,44.0,75303.0,35723.0,970.0,4.837663956909879,518.0,110.0,2.0,5.5857563213804795,2.5834122986384718
2943,Northampton,Virginia,12118.0,48.4,37011.0,23331.0,2568.0,21.19161577818122,359.0,19.0,2.0,1.732959234197062,2.9625350717940253
2944,Northumberland,Virginia,12272.0,55.5,54440.0,32238.0,1343.0,10.94361147327249,404.0,43.0,0.0,3.5039113428943938,3.292046936114733
2945,Nottoway,Virginia,15641.0,41.9,36849.0,19256.0,3030.0,19.37216290518509,516.0,109.0,1.0,7.03279841442363,3.2990218016750847
2946,Orange,Virginia,34873.0,42.1,66990.0,30361.0,3136.0,8.992630401743469,1308.0,167.0,78.0,7.025492501362085,3.7507527313394315
2947,Page,Virginia,23759.0,44.7,45030.0,22683.0,3770.0,15.867671198282755,994.0,86.0,83.0,7.113093985437097,4.183677764215666
2948,Patrick,Virginia,18180.0,48.4,35999.0,20526.0,3968.0,21.826182618261825,615.0,63.0,0.0,3.4653465346534653,3.382838283828383
2949,Pittsylvania,Virginia,62392.0,46.0,43087.0,22650.0,9254.0,14.832029747403514,1970.0,226.0,65.0,4.664059494807027,3.1574560841133477
2950,Powhatan,Virginia,28286.0,44.3,77684.0,32770.0,1431.0,5.05903980767871,637.0,145.0,33.0,6.292865728629003,2.251997454571166
2951,Prince Edward,Virginia,23077.0,31.5,42283.0,18789.0,3355.0,14.538284872383759,648.0,226.0,111.0,14.603284655717815,2.8079906400312002
2952,Prince George,Virginia,37664.0,37.0,64805.0,26721.0,3231.0,8.578483432455394,1505.0,158.0,35.0,5.124256584536958,3.995858113848768
2953,Adams,Washington,19100.0,28.6,47554.0,17781.0,4322.0,22.6282722513089,507.0,42.0,9.0,2.6701570680628275,2.654450261780105
2954,Asotin,Washington,22113.0,44.6,45550.0,25760.0,3154.0,14.263103151992041,866.0,65.0,4.0,3.120336453669787,3.9162483606928054
